Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;12
Oceania;7;Outros países da Oceania;92;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Ásia;5;Filipinas;43;Rio de Janeiro;19;Aérea;1;2024;Março;3;74
Europa;6;Finlândia;67;Rio de Janeiro;19;Aérea;1;2024;Março;3;131
Europa;6;França;68;Rio de Janeiro;19;Aérea;1;2024;Março;3;6580
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
África;1;Gana;5;Rio de Janeiro;19;Aérea;1;2024;Março;3;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;19
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Março;3;3
Europa;6;Grécia;69;Rio de Janeiro;19;Aérea;1;2024;Março;3;252
América Central e Caribe;2;Guatemala;15;Rio de Janeiro;19;Aérea;1;2024;Março;3;174
América do Sul;4;Guiana;31;Rio de Janeiro;19;Aérea;1;2024;Março;3;5
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;4
América Central e Caribe;2;Haiti;16;Rio de Janeiro;19;Aérea;1;2024;Março;3;5
Europa;6;Holanda;70;Rio de Janeiro;19;Aérea;1;2024;Março;3;1111
América Central e Caribe;2;Honduras;17;Rio de Janeiro;19;Aérea;1;2024;Março;3;54
Europa;6;Hungria;71;Rio de Janeiro;19;Aérea;1;2024;Março;3;414
Oceania;7;Outros países da Oceania;92;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Ásia;5;Índia;44;Rio de Janeiro;19;Aérea;1;2024;Março;3;166
Ásia;5;Indonésia;45;Rio de Janeiro;19;Aérea;1;2024;Março;3;37
Ásia;5;Irã;46;Rio de Janeiro;19;Aérea;1;2024;Março;3;27
Europa;6;Irlanda;72;Rio de Janeiro;19;Aérea;1;2024;Março;3;1456
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;19
Ásia;5;Israel;47;Rio de Janeiro;19;Aérea;1;2024;Março;3;283
Europa;6;Itália;73;Rio de Janeiro;19;Aérea;1;2024;Março;3;2527
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Março;3;36
Ásia;5;Japão;48;Rio de Janeiro;19;Aérea;1;2024;Março;3;196
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Março;3;4
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aérea;1;2024;Março;3;55
Ásia;5;Líbano;49;Rio de Janeiro;19;Aérea;1;2024;Março;3;11
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;3
Europa;6;Lituânia;75;Rio de Janeiro;19;Aérea;1;2024;Março;3;58
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aérea;1;2024;Março;3;56
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;7
Ásia;5;Malásia;50;Rio de Janeiro;19;Aérea;1;2024;Março;3;85
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;29
África;1;Marrocos;6;Rio de Janeiro;19;Aérea;1;2024;Março;3;23
América do Norte;3;México;25;Rio de Janeiro;19;Aérea;1;2024;Março;3;1450
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Março;3;2
África;1;Moçambique;7;Rio de Janeiro;19;Aérea;1;2024;Março;3;3
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;5
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;3
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Março;3;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;6
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Março;3;6
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aérea;1;2024;Março;3;37
África;1;Nigéria;8;Rio de Janeiro;19;Aérea;1;2024;Março;3;9
Europa;6;Noruega;77;Rio de Janeiro;19;Aérea;1;2024;Março;3;611
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aérea;1;2024;Março;3;88
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Continente não especificado;8;Países não especificados;93;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
América Central e Caribe;2;Panamá;19;Rio de Janeiro;19;Aérea;1;2024;Março;3;260
Oceania;7;Outros países da Oceania;92;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Ásia;5;Paquistão;51;Rio de Janeiro;19;Aérea;1;2024;Março;3;6
América do Sul;4;Paraguai;33;Rio de Janeiro;19;Aérea;1;2024;Março;3;155
América do Sul;4;Peru;34;Rio de Janeiro;19;Aérea;1;2024;Março;3;2126
Europa;6;Polônia;78;Rio de Janeiro;19;Aérea;1;2024;Março;3;953
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Março;3;3
Europa;6;Portugal;79;Rio de Janeiro;19;Aérea;1;2024;Março;3;6236
África;1;Quênia;9;Rio de Janeiro;19;Aérea;1;2024;Março;3;3
Europa;6;Reino Unido;80;Rio de Janeiro;19;Aérea;1;2024;Março;3;4745
Ásia;5;República da Coreia;52;Rio de Janeiro;19;Aérea;1;2024;Março;3;245
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
América Central e Caribe;2;República Dominicana;20;Rio de Janeiro;19;Aérea;1;2024;Março;3;132
Europa;6;República Tcheca;81;Rio de Janeiro;19;Aérea;1;2024;Março;3;452
Europa;6;Romênia;82;Rio de Janeiro;19;Aérea;1;2024;Março;3;250
Europa;6;Rússia;83;Rio de Janeiro;19;Aérea;1;2024;Março;3;447
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Março;3;6
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;3
Europa;6;Sérvia;84;Rio de Janeiro;19;Aérea;1;2024;Março;3;118
Ásia;5;Síria;53;Rio de Janeiro;19;Aérea;1;2024;Março;3;2
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;4
Europa;6;Suécia;85;Rio de Janeiro;19;Aérea;1;2024;Março;3;494
Europa;6;Suíça;86;Rio de Janeiro;19;Aérea;1;2024;Março;3;1078
América do Sul;4;Suriname;35;Rio de Janeiro;19;Aérea;1;2024;Março;3;4
Ásia;5;Tailândia;54;Rio de Janeiro;19;Aérea;1;2024;Março;3;49
Ásia;5;Taiwan;55;Rio de Janeiro;19;Aérea;1;2024;Março;3;21
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
América Central e Caribe;2;Trinidad e Tobago;21;Rio de Janeiro;19;Aérea;1;2024;Março;3;23
África;1;Tunísia;10;Rio de Janeiro;19;Aérea;1;2024;Março;3;35
Europa;6;Turquia;87;Rio de Janeiro;19;Aérea;1;2024;Março;3;102
Europa;6;Ucrânia;88;Rio de Janeiro;19;Aérea;1;2024;Março;3;153
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
América do Sul;4;Uruguai;36;Rio de Janeiro;19;Aérea;1;2024;Março;3;4959
Oceania;7;Outros países da Oceania;92;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
América do Sul;4;Venezuela;37;Rio de Janeiro;19;Aérea;1;2024;Março;3;424
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Março;3;42
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Março;3;1
Europa;6;Alemanha;57;Rio Grande do Norte;20;Aérea;1;2024;Março;3;78
África;1;Angola;2;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
América do Sul;4;Argentina;26;Rio Grande do Norte;20;Aérea;1;2024;Março;3;613
Oceania;7;Austrália;90;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Áustria;58;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
Europa;6;Bélgica;59;Rio Grande do Norte;20;Aérea;1;2024;Março;3;13
Europa;6;Outros países da Europa;89;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
América do Sul;4;Bolívia;27;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
Europa;6;Bulgária;60;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
África;1;Cabo Verde;3;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
América do Sul;4;Colômbia;29;Rio Grande do Norte;20;Aérea;1;2024;Março;3;3
Europa;6;Croácia;61;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
América Central e Caribe;2;Cuba;13;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
Europa;6;Eslováquia;63;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Espanha;65;Rio Grande do Norte;20;Aérea;1;2024;Março;3;146
América do Norte;3;Estados Unidos;24;Rio Grande do Norte;20;Aérea;1;2024;Março;3;5
Europa;6;França;68;Rio Grande do Norte;20;Aérea;1;2024;Março;3;113
Europa;6;Holanda;70;Rio Grande do Norte;20;Aérea;1;2024;Março;3;26
Europa;6;Hungria;71;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Irlanda;72;Rio Grande do Norte;20;Aérea;1;2024;Março;3;12
Ásia;5;Israel;47;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Itália;73;Rio Grande do Norte;20;Aérea;1;2024;Março;3;170
Ásia;5;Japão;48;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Luxemburgo;76;Rio Grande do Norte;20;Aérea;1;2024;Março;3;4
América do Norte;3;México;25;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
Europa;6;Noruega;77;Rio Grande do Norte;20;Aérea;1;2024;Março;3;83
Oceania;7;Nova Zelândia;91;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
Europa;6;Polônia;78;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Portugal;79;Rio Grande do Norte;20;Aérea;1;2024;Março;3;746
Europa;6;Reino Unido;80;Rio Grande do Norte;20;Aérea;1;2024;Março;3;49
Europa;6;República Tcheca;81;Rio Grande do Norte;20;Aérea;1;2024;Março;3;7
Europa;6;Romênia;82;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Rússia;83;Rio Grande do Norte;20;Aérea;1;2024;Março;3;2
Europa;6;Sérvia;84;Rio Grande do Norte;20;Aérea;1;2024;Março;3;5
Europa;6;Suécia;85;Rio Grande do Norte;20;Aérea;1;2024;Março;3;22
Europa;6;Suíça;86;Rio Grande do Norte;20;Aérea;1;2024;Março;3;56
Europa;6;Ucrânia;88;Rio Grande do Norte;20;Aérea;1;2024;Março;3;1
América do Sul;4;Uruguai;36;Rio Grande do Norte;20;Aérea;1;2024;Março;3;8
Europa;6;Itália;73;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aérea;1;2024;Março;3;6
Europa;6;Portugal;79;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
África;1;África do Sul;1;Rio Grande do Sul;21;Aérea;1;2024;Março;3;7
Europa;6;Alemanha;57;Rio Grande do Sul;21;Aérea;1;2024;Março;3;376
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Aérea;1;2024;Março;3;624
Oceania;7;Austrália;90;Rio Grande do Sul;21;Aérea;1;2024;Março;3;31
Europa;6;Áustria;58;Rio Grande do Sul;21;Aérea;1;2024;Março;3;10
Europa;6;Bélgica;59;Rio Grande do Sul;21;Aérea;1;2024;Março;3;10
América do Sul;4;Bolívia;27;Rio Grande do Sul;21;Aérea;1;2024;Março;3;7
Europa;6;Bulgária;60;Rio Grande do Sul;21;Aérea;1;2024;Março;3;4
África;1;Cabo Verde;3;Rio Grande do Sul;21;Aérea;1;2024;Março;3;3
América do Norte;3;Canadá;23;Rio Grande do Sul;21;Aérea;1;2024;Março;3;13
América do Sul;4;Chile;28;Rio Grande do Sul;21;Aérea;1;2024;Março;3;426
Ásia;5;China;40;Rio Grande do Sul;21;Aérea;1;2024;Março;3;11
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Aérea;1;2024;Março;3;87
América Central e Caribe;2;Costa Rica;12;Rio Grande do Sul;21;Aérea;1;2024;Março;3;13
Europa;6;Croácia;61;Rio Grande do Sul;21;Aérea;1;2024;Março;3;3
América Central e Caribe;2;Cuba;13;Rio Grande do Sul;21;Aérea;1;2024;Março;3;22
Europa;6;Dinamarca;62;Rio Grande do Sul;21;Aérea;1;2024;Março;3;6
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio Grande do Sul;21;Aérea;1;2024;Março;3;2
América Central e Caribe;2;El Salvador;14;Rio Grande do Sul;21;Aérea;1;2024;Março;3;3
Ásia;5;Outros países da Ásia;56;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
América do Sul;4;Equador;30;Rio Grande do Sul;21;Aérea;1;2024;Março;3;104
Europa;6;Espanha;65;Rio Grande do Sul;21;Aérea;1;2024;Março;3;63
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Aérea;1;2024;Março;3;751
Ásia;5;Filipinas;43;Rio Grande do Sul;21;Aérea;1;2024;Março;3;2
Europa;6;França;68;Rio Grande do Sul;21;Aérea;1;2024;Março;3;40
África;1;Gana;5;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
Europa;6;Grécia;69;Rio Grande do Sul;21;Aérea;1;2024;Março;3;8
América Central e Caribe;2;Guatemala;15;Rio Grande do Sul;21;Aérea;1;2024;Março;3;20
América Central e Caribe;2;Haiti;16;Rio Grande do Sul;21;Aérea;1;2024;Março;3;4
Europa;6;Holanda;70;Rio Grande do Sul;21;Aérea;1;2024;Março;3;28
América Central e Caribe;2;Honduras;17;Rio Grande do Sul;21;Aérea;1;2024;Março;3;10
Europa;6;Hungria;71;Rio Grande do Sul;21;Aérea;1;2024;Março;3;3
Europa;6;Irlanda;72;Rio Grande do Sul;21;Aérea;1;2024;Março;3;21
Ásia;5;Israel;47;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
Europa;6;Itália;73;Rio Grande do Sul;21;Aérea;1;2024;Março;3;105
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
Ásia;5;Japão;48;Rio Grande do Sul;21;Aérea;1;2024;Março;3;6
Europa;6;Lituânia;75;Rio Grande do Sul;21;Aérea;1;2024;Março;3;3
Europa;6;Luxemburgo;76;Rio Grande do Sul;21;Aérea;1;2024;Março;3;3
África;1;Marrocos;6;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
América do Norte;3;México;25;Rio Grande do Sul;21;Aérea;1;2024;Março;3;38
Ásia;5;Outros países da Ásia;56;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
América Central e Caribe;2;Nicarágua;18;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
Oceania;7;Nova Zelândia;91;Rio Grande do Sul;21;Aérea;1;2024;Março;3;6
América Central e Caribe;2;Panamá;19;Rio Grande do Sul;21;Aérea;1;2024;Março;3;16
Ásia;5;Paquistão;51;Rio Grande do Sul;21;Aérea;1;2024;Março;3;2
América do Sul;4;Paraguai;33;Rio Grande do Sul;21;Aérea;1;2024;Março;3;13
América do Sul;4;Peru;34;Rio Grande do Sul;21;Aérea;1;2024;Março;3;264
Europa;6;Polônia;78;Rio Grande do Sul;21;Aérea;1;2024;Março;3;3
Europa;6;Portugal;79;Rio Grande do Sul;21;Aérea;1;2024;Março;3;219
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aérea;1;2024;Março;3;255
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aérea;1;2024;Março;3;2
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aérea;1;2024;Março;3;16
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
Europa;6;Rússia;83;Rio Grande do Sul;21;Aérea;1;2024;Março;3;6
Ásia;5;Outros países da Ásia;56;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
Europa;6;Suécia;85;Rio Grande do Sul;21;Aérea;1;2024;Março;3;6
Europa;6;Suíça;86;Rio Grande do Sul;21;Aérea;1;2024;Março;3;27
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
África;1;Tunísia;10;Rio Grande do Sul;21;Aérea;1;2024;Março;3;2
Europa;6;Turquia;87;Rio Grande do Sul;21;Aérea;1;2024;Março;3;7
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aérea;1;2024;Março;3;815
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aérea;1;2024;Março;3;10
África;1;Outros países da África;11;Rio Grande do Sul;21;Aérea;1;2024;Março;3;1
Europa;6;Holanda;70;Roraima;23;Aérea;1;2024;Março;3;1
África;1;África do Sul;1;Santa Catarina;24;Aérea;1;2024;Março;3;7
Europa;6;Outros países da Europa;89;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Alemanha;57;Santa Catarina;24;Aérea;1;2024;Março;3;160
América Central e Caribe;2;Outros países da América Central e Caribe;22;Santa Catarina;24;Aérea;1;2024;Março;3;2
América do Sul;4;Argentina;26;Santa Catarina;24;Aérea;1;2024;Março;3;16539
Oceania;7;Austrália;90;Santa Catarina;24;Aérea;1;2024;Março;3;20
Europa;6;Áustria;58;Santa Catarina;24;Aérea;1;2024;Março;3;16
Europa;6;Bélgica;59;Santa Catarina;24;Aérea;1;2024;Março;3;3
Europa;6;Outros países da Europa;89;Santa Catarina;24;Aérea;1;2024;Março;3;2
América do Sul;4;Bolívia;27;Santa Catarina;24;Aérea;1;2024;Março;3;28
América do Norte;3;Canadá;23;Santa Catarina;24;Aérea;1;2024;Março;3;53
América do Sul;4;Chile;28;Santa Catarina;24;Aérea;1;2024;Março;3;12413
Ásia;5;China;40;Santa Catarina;24;Aérea;1;2024;Março;3;14
Ásia;5;Outros países da Ásia;56;Santa Catarina;24;Aérea;1;2024;Março;3;1
América do Sul;4;Colômbia;29;Santa Catarina;24;Aérea;1;2024;Março;3;147
América Central e Caribe;2;Costa Rica;12;Santa Catarina;24;Aérea;1;2024;Março;3;4
Europa;6;Croácia;61;Santa Catarina;24;Aérea;1;2024;Março;3;1
América Central e Caribe;2;Cuba;13;Santa Catarina;24;Aérea;1;2024;Março;3;7
Europa;6;Dinamarca;62;Santa Catarina;24;Aérea;1;2024;Março;3;2
América Central e Caribe;2;El Salvador;14;Santa Catarina;24;Aérea;1;2024;Março;3;1
América do Sul;4;Equador;30;Santa Catarina;24;Aérea;1;2024;Março;3;73
Europa;6;Eslováquia;63;Santa Catarina;24;Aérea;1;2024;Março;3;4
Europa;6;Eslovênia;64;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Espanha;65;Santa Catarina;24;Aérea;1;2024;Março;3;68
América do Norte;3;Estados Unidos;24;Santa Catarina;24;Aérea;1;2024;Março;3;217
Europa;6;Estônia;66;Santa Catarina;24;Aérea;1;2024;Março;3;2
Ásia;5;Filipinas;43;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Finlândia;67;Santa Catarina;24;Aérea;1;2024;Março;3;2
Europa;6;França;68;Santa Catarina;24;Aérea;1;2024;Março;3;59
Europa;6;Grécia;69;Santa Catarina;24;Aérea;1;2024;Março;3;1
América Central e Caribe;2;Guatemala;15;Santa Catarina;24;Aérea;1;2024;Março;3;1
América do Sul;4;Guiana;31;Santa Catarina;24;Aérea;1;2024;Março;3;1
América Central e Caribe;2;Haiti;16;Santa Catarina;24;Aérea;1;2024;Março;3;2
Europa;6;Holanda;70;Santa Catarina;24;Aérea;1;2024;Março;3;16
América Central e Caribe;2;Honduras;17;Santa Catarina;24;Aérea;1;2024;Março;3;3
Europa;6;Hungria;71;Santa Catarina;24;Aérea;1;2024;Março;3;3
Europa;6;Irlanda;72;Santa Catarina;24;Aérea;1;2024;Março;3;8
Europa;6;Outros países da Europa;89;Santa Catarina;24;Aérea;1;2024;Março;3;1
Ásia;5;Israel;47;Santa Catarina;24;Aérea;1;2024;Março;3;6
Europa;6;Itália;73;Santa Catarina;24;Aérea;1;2024;Março;3;87
Ásia;5;Japão;48;Santa Catarina;24;Aérea;1;2024;Março;3;1
Ásia;5;Líbano;49;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Outros países da Europa;89;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Lituânia;75;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Luxemburgo;76;Santa Catarina;24;Aérea;1;2024;Março;3;2
América do Norte;3;México;25;Santa Catarina;24;Aérea;1;2024;Março;3;21
América Central e Caribe;2;Nicarágua;18;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Noruega;77;Santa Catarina;24;Aérea;1;2024;Março;3;3
Oceania;7;Nova Zelândia;91;Santa Catarina;24;Aérea;1;2024;Março;3;20
América do Sul;4;Paraguai;33;Santa Catarina;24;Aérea;1;2024;Março;3;80
América do Sul;4;Peru;34;Santa Catarina;24;Aérea;1;2024;Março;3;259
Europa;6;Polônia;78;Santa Catarina;24;Aérea;1;2024;Março;3;6
Europa;6;Portugal;79;Santa Catarina;24;Aérea;1;2024;Março;3;19
Europa;6;Reino Unido;80;Santa Catarina;24;Aérea;1;2024;Março;3;61
Ásia;5;República da Coreia;52;Santa Catarina;24;Aérea;1;2024;Março;3;5
Europa;6;República Tcheca;81;Santa Catarina;24;Aérea;1;2024;Março;3;4
Europa;6;Romênia;82;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Rússia;83;Santa Catarina;24;Aérea;1;2024;Março;3;67
Europa;6;Sérvia;84;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Suécia;85;Santa Catarina;24;Aérea;1;2024;Março;3;6
Europa;6;Suíça;86;Santa Catarina;24;Aérea;1;2024;Março;3;21
Ásia;5;Taiwan;55;Santa Catarina;24;Aérea;1;2024;Março;3;1
América Central e Caribe;2;Trinidad e Tobago;21;Santa Catarina;24;Aérea;1;2024;Março;3;1
Europa;6;Turquia;87;Santa Catarina;24;Aérea;1;2024;Março;3;3
Europa;6;Ucrânia;88;Santa Catarina;24;Aérea;1;2024;Março;3;6
América do Sul;4;Uruguai;36;Santa Catarina;24;Aérea;1;2024;Março;3;1852
América do Sul;4;Venezuela;37;Santa Catarina;24;Aérea;1;2024;Março;3;121
Europa;6;Alemanha;57;Santa Catarina;24;Aérea;1;2024;Março;3;2
América do Sul;4;Argentina;26;Santa Catarina;24;Aérea;1;2024;Março;3;8
América do Sul;4;Chile;28;Santa Catarina;24;Aérea;1;2024;Março;3;4
América do Sul;4;Paraguai;33;Santa Catarina;24;Aérea;1;2024;Março;3;19
Europa;6;Alemanha;57;São Paulo;25;Aérea;1;2024;Março;3;124
América do Sul;4;Argentina;26;São Paulo;25;Aérea;1;2024;Março;3;17
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Março;3;1
Oceania;7;Austrália;90;São Paulo;25;Aérea;1;2024;Março;3;2
Europa;6;Áustria;58;São Paulo;25;Aérea;1;2024;Março;3;5
Europa;6;Bélgica;59;São Paulo;25;Aérea;1;2024;Março;3;17
América do Sul;4;Bolívia;27;São Paulo;25;Aérea;1;2024;Março;3;1
Europa;6;Bulgária;60;São Paulo;25;Aérea;1;2024;Março;3;2
África;1;Cabo Verde;3;São Paulo;25;Aérea;1;2024;Março;3;2
América do Norte;3;Canadá;23;São Paulo;25;Aérea;1;2024;Março;3;12
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Março;3;5
América do Sul;4;Chile;28;São Paulo;25;Aérea;1;2024;Março;3;3
Ásia;5;China;40;São Paulo;25;Aérea;1;2024;Março;3;3
Ásia;5;Cingapura;42;São Paulo;25;Aérea;1;2024;Março;3;1
América do Sul;4;Colômbia;29;São Paulo;25;Aérea;1;2024;Março;3;4
Europa;6;Croácia;61;São Paulo;25;Aérea;1;2024;Março;3;3
América Central e Caribe;2;Cuba;13;São Paulo;25;Aérea;1;2024;Março;3;3
Europa;6;Dinamarca;62;São Paulo;25;Aérea;1;2024;Março;3;1
